NAME,pop,state,county,tract,geoid
"Census Tract 48, Kern County, California",9743,06,029,004800,06029004800
"Census Tract 54.01, Kern County, California",6442,06,029,005401,06029005401
"Census Tract 192.08, San Diego County, California",3313,06,073,019208,06073019208
"Census Tract 28.12, Kern County, California",5180,06,029,002812,06029002812
"Census Tract 28.15, Kern County, California",4136,06,029,002815,06029002815
"Census Tract 31.13, Kern County, California",5095,06,029,003113,06029003113
"Census Tract 31.23, Kern County, California",18928,06,029,003123,06029003123
"Census Tract 61, Kern County, California",8470,06,029,006100,06029006100
"Census Tract 5.05, Kern County, California",3832,06,029,000505,06029000505
"Census Tract 5.04, Kern County, California",4816,06,029,000504,06029000504
"Census Tract 6, Kern County, California",7182,06,029,000600,06029000600
"Census Tract 9.04, Kern County, California",4631,06,029,000904,06029000904
"Census Tract 9.05, Kern County, California",2654,06,029,000905,06029000905
"Census Tract 13, Kern County, California",7926,06,029,001300,06029001300
"Census Tract 26, Kern County, California",3539,06,029,002600,06029002600
"Census Tract 28.17, Kern County, California",5417,06,029,002817,06029002817
"Census Tract 38.07, Kern County, California",3942,06,029,003807,06029003807
"Census Tract 40, Kern County, California",8676,06,029,004000,06029004000
"Census Tract 44.01, Kern County, California",7691,06,029,004401,06029004401
"Census Tract 54.03, Kern County, California",9239,06,029,005403,06029005403
"Census Tract 54.04, Kern County, California",6552,06,029,005404,06029005404
"Census Tract 62.02, Kern County, California",8209,06,029,006202,06029006202
"Census Tract 12.01, Kern County, California",2862,06,029,001201,06029001201
"Census Tract 97.09, San Bernardino County, California",6293,06,071,009709,06071009709
"Census Tract 97.12, San Bernardino County, California",6489,06,071,009712,06071009712
"Census Tract 97.17, San Bernardino County, California",4486,06,071,009717,06071009717
"Census Tract 104.10, San Bernardino County, California",3260,06,071,010410,06071010410
"Census Tract 23.01, San Bernardino County, California",11066,06,071,002301,06071002301
"Census Tract 1.04, San Bernardino County, California",6897,06,071,000104,06071000104
"Census Tract 4.01, San Bernardino County, California",6591,06,071,000401,06071000401
"Census Tract 17.03, San Bernardino County, California",5417,06,071,001703,06071001703
"Census Tract 25.01, San Bernardino County, California",6867,06,071,002501,06071002501
"Census Tract 34.01, San Bernardino County, California",7568,06,071,003401,06071003401
"Census Tract 34.03, San Bernardino County, California",3902,06,071,003403,06071003403
"Census Tract 49, San Bernardino County, California",7635,06,071,004900,06071004900
"Census Tract 58, San Bernardino County, California",3967,06,071,005800,06071005800
"Census Tract 70, San Bernardino County, California",7373,06,071,007000,06071007000
"Census Tract 52, San Bernardino County, California",4797,06,071,005200,06071005200
"Census Tract 61, San Bernardino County, California",9444,06,071,006100,06071006100
"Census Tract 67, San Bernardino County, California",4257,06,071,006700,06071006700
"Census Tract 71.07, San Bernardino County, California",3694,06,071,007107,06071007107
"Census Tract 71.08, San Bernardino County, California",2138,06,071,007108,06071007108
"Census Tract 74.08, San Bernardino County, California",4460,06,071,007408,06071007408
"Census Tract 1.11, San Bernardino County, California",2361,06,071,000111,06071000111
"Census Tract 3.03, San Bernardino County, California",7488,06,071,000303,06071000303
"Census Tract 8.12, San Bernardino County, California",3847,06,071,000812,06071000812
"Census Tract 464.04, Riverside County, California",6328,06,065,046404,06065046404
"Census Tract 194.04, San Diego County, California",3524,06,073,019404,06073019404
"Census Tract 20.02, San Diego County, California",2738,06,073,002002,06073002002
"Census Tract 178.08, San Diego County, California",6041,06,073,017808,06073017808
"Census Tract 191.01, San Diego County, California",7499,06,073,019101,06073019101
"Census Tract 3.01, Tulare County, California",7207,06,107,000301,06107000301
"Census Tract 13.02, Tulare County, California",8893,06,107,001302,06107001302
"Census Tract 16.01, Tulare County, California",5279,06,107,001601,06107001601
"Census Tract 20.02, Tulare County, California",4723,06,107,002002,06107002002
"Census Tract 20.03, Tulare County, California",6182,06,107,002003,06107002003
"Census Tract 32, Tulare County, California",7420,06,107,003200,06107003200
"Census Tract 33, Tulare County, California",7848,06,107,003300,06107003300
"Census Tract 40, Tulare County, California",598,06,107,004000,06107004000
"Census Tract 7.02, Tulare County, California",5839,06,107,000702,06107000702
"Census Tract 8, Tulare County, California",7851,06,107,000800,06107000800
"Census Tract 10.03, Tulare County, California",24719,06,107,001003,06107001003
"Census Tract 10.06, Tulare County, California",5268,06,107,001006,06107001006
"Census Tract 17.01, Tulare County, California",6769,06,107,001701,06107001701
"Census Tract 19.01, Tulare County, California",3851,06,107,001901,06107001901
"Census Tract 15.01, Tulare County, California",5398,06,107,001501,06107001501
"Census Tract 20.04, Tulare County, California",4815,06,107,002004,06107002004
"Census Tract 20.07, Tulare County, California",9090,06,107,002007,06107002007
"Census Tract 21, Tulare County, California",2559,06,107,002100,06107002100
"Census Tract 29.01, Tulare County, California",4088,06,107,002901,06107002901
"Census Tract 72.06, Sacramento County, California",4440,06,067,007206,06067007206
"Census Tract 62.01, Sacramento County, California",7410,06,067,006201,06067006201
"Census Tract 65, Sacramento County, California",7056,06,067,006500,06067006500
"Census Tract 70.14, Sacramento County, California",7672,06,067,007014,06067007014
"Census Tract 75.04, Sacramento County, California",2139,06,067,007504,06067007504
"Census Tract 80.05, Sacramento County, California",4359,06,067,008005,06067008005
"Census Tract 81.35, Sacramento County, California",4475,06,067,008135,06067008135
"Census Tract 81.39, Sacramento County, California",3724,06,067,008139,06067008139
"Census Tract 81.43, Sacramento County, California",4139,06,067,008143,06067008143
"Census Tract 81.44, Sacramento County, California",2783,06,067,008144,06067008144
"Census Tract 89.07, Sacramento County, California",5460,06,067,008907,06067008907
"Census Tract 89.12, Sacramento County, California",2985,06,067,008912,06067008912
"Census Tract 70.11, Sacramento County, California",7354,06,067,007011,06067007011
"Census Tract 72.09, Sacramento County, California",3507,06,067,007209,06067007209
"Census Tract 74.03, Sacramento County, California",5343,06,067,007403,06067007403
"Census Tract 74.21, Sacramento County, California",9248,06,067,007421,06067007421
"Census Tract 74.22, Sacramento County, California",2503,06,067,007422,06067007422
"Census Tract 75.01, Sacramento County, California",6417,06,067,007501,06067007501
"Census Tract 77.01, Sacramento County, California",6665,06,067,007701,06067007701
"Census Tract 78.01, Sacramento County, California",5461,06,067,007801,06067007801
"Census Tract 81.13, Sacramento County, California",3626,06,067,008113,06067008113
"Census Tract 447.01, Riverside County, California",3935,06,065,044701,06065044701
"Census Tract 447.02, Riverside County, California",1720,06,065,044702,06065044702
"Census Tract 449.04, Riverside County, California",5227,06,065,044904,06065044904
"Census Tract 452.07, Riverside County, California",5314,06,065,045207,06065045207
"Census Tract 453.02, Riverside County, California",4221,06,065,045302,06065045302
"Census Tract 457.06, Riverside County, California",4823,06,065,045706,06065045706
"Census Tract 461.01, Riverside County, California",3034,06,065,046101,06065046101
"Census Tract 462, Riverside County, California",3565,06,065,046200,06065046200
"Census Tract 440, Riverside County, California",1724,06,065,044000,06065044000
"Census Tract 409.04, Riverside County, California",4185,06,065,040904,06065040904
"Census Tract 406.06, Riverside County, California",3585,06,065,040606,06065040606
"Census Tract 407.03, Riverside County, California",2683,06,065,040703,06065040703
"Census Tract 414.07, Riverside County, California",5500,06,065,041407,06065041407
"Census Tract 418.10, Riverside County, California",6073,06,065,041810,06065041810
"Census Tract 419.04, Riverside County, California",5435,06,065,041904,06065041904
"Census Tract 420.10, Riverside County, California",6241,06,065,042010,06065042010
"Census Tract 422.07, Riverside County, California",3162,06,065,042207,06065042207
"Census Tract 422.09, Riverside County, California",5032,06,065,042209,06065042209
"Census Tract 422.10, Riverside County, California",4750,06,065,042210,06065042210
"Census Tract 423, Riverside County, California",8190,06,065,042300,06065042300
"Census Tract 448.04, Riverside County, California",2784,06,065,044804,06065044804
"Census Tract 448.05, Riverside County, California",1683,06,065,044805,06065044805
"Census Tract 456.04, Riverside County, California",11627,06,065,045604,06065045604
"Census Tract 464.02, Riverside County, California",5295,06,065,046402,06065046402
"Census Tract 459, Riverside County, California",1583,06,065,045900,06065045900
"Census Tract 461.02, Riverside County, California",1761,06,065,046102,06065046102
"Census Tract 464.01, Riverside County, California",3738,06,065,046401,06065046401
"Census Tract 414.12, Riverside County, California",5126,06,065,041412,06065041412
"Census Tract 418.07, Riverside County, California",2378,06,065,041807,06065041807
"Census Tract 113, San Luis Obispo County, California",7669,06,079,011300,06079011300
"Census Tract 115.01, San Luis Obispo County, California",1793,06,079,011501,06079011501
"Census Tract 127.04, San Luis Obispo County, California",9287,06,079,012704,06079012704
"Census Tract 116, San Luis Obispo County, California",4033,06,079,011600,06079011600
"Census Tract 124.01, San Luis Obispo County, California",6521,06,079,012401,06079012401
"Census Tract 103, San Luis Obispo County, California",9075,06,079,010300,06079010300
"Census Tract 107.01, San Luis Obispo County, California",5351,06,079,010701,06079010701
"Census Tract 111.01, San Luis Obispo County, California",3433,06,079,011101,06079011101
"Census Tract 111.02, San Luis Obispo County, California",5382,06,079,011102,06079011102
"Census Tract 3591.02, Contra Costa County, California",5989,06,013,359102,06013359102
"Census Tract 3671, Contra Costa County, California",5193,06,013,367100,06013367100
"Census Tract 3720, Contra Costa County, California",7703,06,013,372000,06013372000
"Census Tract 3901, Contra Costa County, California",2465,06,013,390100,06013390100
"Census Tract 3060.02, Contra Costa County, California",3587,06,013,306002,06013306002
"Census Tract 81.19, Sacramento County, California",6369,06,067,008119,06067008119
"Census Tract 81.25, Sacramento County, California",5423,06,067,008125,06067008125
"Census Tract 81.34, Sacramento County, California",4886,06,067,008134,06067008134
"Census Tract 67.01, Sacramento County, California",9067,06,067,006701,06067006701
"Census Tract 72.07, Sacramento County, California",4564,06,067,007207,06067007207
"Census Tract 74.13, Sacramento County, California",7496,06,067,007413,06067007413
"Census Tract 74.16, Sacramento County, California",4270,06,067,007416,06067007416
"Census Tract 75.03, Sacramento County, California",5270,06,067,007503,06067007503
"Census Tract 77.02, Sacramento County, California",4371,06,067,007702,06067007702
